ENTITY_ID,SYS_ID,NAME_TYPE,FIRST_NAME,MIDDLE_NAME,SURNAME,SUFFIX,ENTITY_NAME,ENGLISH_NAME,SINGLE_STRING_NAME,ORIGINAL_SCRIPT_NAME,FALSE_POSITIVE,FALSE_POSITIVE_EXPIRY_DT,APPROVAL_STATUS,SUB_ENTITY_ID,CATEGORY,HIGH_RISK_COUNTRY,HIGH_RISK_COUNTRY_SCORE,INFO_SOURCE,ORG_ID,ACTION,ID_REF_NO,BATCH_NO,BATCH_DATE
"111513","","Also Known As","","","","","","","Said","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111513","","Also Known As","","","","","","","Abdel Wahab Abdelhafid","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2827788","","Primary Name","","","","","","","ADIL MUHAMMAD MAHMUD ABD AL-KHALIQ","عادل محمد محمود عبد الخالق","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2827788","","Also Known As","","","","","","","Adel Mohamed Mahmoud Abdul Khaliq","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2827788","","Also Known As","","","","","","","Adel Mohamed Mahmood Abdul Khaled","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111514","","Primary Name","","","","","","","SAIYID ABD AL-MAN","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111514","","Also Known As","","","","","","","Abdul Manan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111514","","Also Known As","","","","","","","Agha Haji","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111514","","Also Known As","","","","","","","Am","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Primary Name","","","","","","","SAID JAN ‘ABD AL-SALAM","سعید جان عبد السلام","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Sa''id Jan ''Abd-al-Salam","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Dilawar Khan Zain Khan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Qazi ''Abdallah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Qazi Abdullah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Ibrahim Walid","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Qasi Sa''id Jan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Said Jhan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Farhan Khan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Aziz Cairo","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2959427","","Also Known As","","","","","","","Nangiali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111369","","Primary Name","","","","","","","YOUSSEF BEN ABDUL BAKI BEN YOUCEF ABDAOUI","يوسف بن عبد الباقي بن يوسف العبداوى","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111369","","Also Known As","","","","","","","Abu Abdullah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111369","","Also Known As","","","","","","","Abdellah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111369","","Also Known As","","","","","","","Abdullah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111369","","Also Known As","","","","","","","Abou Abdullah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111369","","Also Known As","","","","","","","Abdullah Youssef","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111533","","Primary Name","","","","","","","ABD ALLAH MOHAMED RAGAB ABDEL RAHMAN","عبد الله محمد رجب عبد الرحمن","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111533","","Also Known As","","","","","","","Abu Al-Khayr","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111533","","Also Known As","","","","","","","Ahmad Hasan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111533","","Also Known As","","","","","","","Abu Jihad","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111449","","Primary Name","","","","","","","MAJEED ABDUL CHAUDHRY","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111449","","Also Known As","","","","","","","Majeed, Abdul","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111449","","Also Known As","","","","","","","Majeed Chaudhry Abdul","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111449","","Also Known As","","","","","","","Majid, Abdul","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Primary Name","","","","","","","ZULKIFLI ABDUL HIR","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Musa Abdul Hir","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Muslimin Abdulmotalib","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Salim Alombra","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Armand Escalante","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Normina Hashim","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Henri Lawi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Hendri Lawi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Norhana Mohamad","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Omar Salem","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Ahmad Shobirin","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Bin Abdul Hir Zulkifli","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Abdulhir Bin Hir","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Hassan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Hogalu","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Hugalu","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Lagu","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111395","","Also Known As","","","","","","","Marwan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111450","","Primary Name","","","","","","","DIEMAN ABDULKADIR IZZAT","ديمان عبد القادر عزت","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111450","","Also Known As","","","","","","","Deiman Alhasenben Ali Aljabbari","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Primary Name","","","","","","","MUHAMMAD JIBRIL ABDUL RAHMAN","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Mohammad Jibril Abdurrahman","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Muhammad Jibriel Abdul Rahman","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Mohammad Jibriel Abdurrahman","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Muhamad Ricky Ardhan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Muhammad Ricky Ardhan bin Muhammad Iqbal","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Muhammad Ricky Ardhan bin Abu Jibril","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Muhammad Yunus","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2972739","","Also Known As","","","","","","","Heris Syah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786469","","Primary Name","","","","","","","ALY SOLIMAN MASSOUD ABDUL SAYED","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786469","","Also Known As","","","","","","","Adam","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786469","","Also Known As","","","","","","","Ibn El Qaim","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786469","","Also Known As","","","","","","","Mohamed Osman","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Primary Name","","","","","","","MOHAMAD IQBAL ABDURRAHMAN","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Also Known As","","","","","","","Rahman, Mohamad Iqbal","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Also Known As","","","","","","","A Rahman, Mohamad Iqbal","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Also Known As","","","","","","","Abu Jibril Abdurrahman","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Also Known As","","","","","","","Fikiruddin Muqti","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Also Known As","","","","","","","Fihiruddin Muqti","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111451","","Also Known As","","","","","","","Abdul Rahman, Mohamad Iqbal","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983651","","Primary Name","","","","","","","ABDUR REHMAN","عبد الرحمن","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983651","","Also Known As","","","","","","","Abdul Rehman; Abd Ur-Rehman; Abdur Rahman","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983651","","Also Known As","","","","","","","عبد الرحمن السيندي","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983651","","Also Known As","","","","","","","عبدالله السندي (Abdullah Sindhi)","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983651","","Also Known As","","","","","","","Abdur Rehman Muhammad Yamin","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Primary Name","","","","","","","MUHAMMAD ABDALLAH HASAN ABU-AL-KHAYR","محمد عبدالله حسن أبو الخير","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Mohammed Abdullah Hassan Abul-Khair","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Muhammad Abdallah Hasan Abu-al-Khayr","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Muhammad Bin- ''Abdullah Bin-Hamd Abu-al-Khayr","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Abdallah al-Halabi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","''Abdallah al-Halabi al-Madani","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Abdallah al-Makki","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Abdallah el-Halabi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Abdullah al-Halabi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Abu ''Abdallah al-Halabi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Abu Abdallah al-Madani","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2922613","","Also Known As","","","","","","","Muhannad al-Jaddawi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786360","","Primary Name","","","","","","","SAID YOUSSEF ALI ABU AZIZA","سعيد يوسف علي أبو عزيزة","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786360","","Also Known As","","","","","","","Abdul Hamid","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2786360","","Also Known As","","","","","","","Abu Turab","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111640","","Primary Name","","","","","","","MOHAMED GHASSAN ALI ABU DHESS","محمد غسان علي أبو دهيس","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111640","","Also Known As","","","","","","","Yaser Hassan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111640","","Also Known As","","","","","","","Abu Ali Abu Mohamed Dhees","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111640","","Also Known As","","","","","","","Mohamed Abu Dhess","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2758287","","Primary Name","","","","","","","ISMAIL MOHAMED ISMAIL ABU SHAWEESH","اسماعيل محمد اسماعيل أبو شاويش","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111732","","Primary Name","","","","","","","YASSER MOHAMED ISMAIL ABU SHAWEESH","ياسر محمد اسماعيل أبوشاويش","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111732","","Also Known As","","","","","","","Yasser Mohamed Abou Shaweesh","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983821","","Primary Name","","","","","","","MOCHAMMAD ACHWAN","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983821","","Also Known As","","","","","","","Muhammad Achwan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983821","","Also Known As","","","","","","","Muhammad Akhwan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983821","","Also Known As","","","","","","","Mochtar Achwan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983821","","Also Known As","","","","","","","Mochtar Akhwan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2983821","","Also Known As","","","","","","","Mochtar Akwan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"3012677","","Primary Name","","","","","","","IYAD AG GHALI","اياد اغ غالي","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111953","","Primary Name","","","","","","","FARHAD KANABI AHMAD","فرهاد كنابي أحمد","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111953","","Also Known As","","","","","","","Kaua Omar Achmed","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111953","","Also Known As","","","","","","","Kawa Hamawandi (previously listed as)","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2762998","","Primary Name","","","","","","","NAJMUDDIN FARAJ AHMAD","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2762998","","Also Known As","","","","","","","Mullah Krekar","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2762998","","Also Known As","","","","","","","Fateh Najm Eddine Farraj","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2762998","","Also Known As","","","","","","","Faraj Ahmad Najmuddin","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Primary Name","","","","","","","JABER ABDALLAH JABER AHMAD AL-JALAHMAH","جابر عبد الله جابر أحمد الجلاهمة","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Jaber Al-Jalamah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Abu Muhammad Al-Jalahmah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Jabir Abdallah Jabir Ahmad Jalahmah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Jabir ''Abdallah Jabir Ahmad Al-Jalamah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Jabir Al-Jalhami","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Abdul-Ghani","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797952","","Also Known As","","","","","","","Abu Muhammad","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111498","","Primary Name","","","","","","","TARIQ ANWAR EL SAYED AHMED","طاريق أنور السيد احمد","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111498","","Also Known As","","","","","","","Hamdi Ahmad Farag","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111498","","Also Known As","","","","","","","Amr Al-Fatih Fathi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111498","","Also Known As","","","","","","","Tarek Anwar El Sayed Ahmad","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111641","","Primary Name","","","","","","","ZAKI EZAT ZAKI AHMED","زكي عزت زكي احمد","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111641","","Also Known As","","","","","","","Rif''at Salim","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111641","","Also Known As","","","","","","","Abu Usama","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111733","","Primary Name","","","","","","","FARID AIDER","فريد عيدر","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111733","","Also Known As","","","","","","","Achour Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111733","","Also Known As","","","","","","","Terfi Farid","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111733","","Also Known As","","","","","","","Abdallah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"3002734","","Primary Name","","","","","","","DJAMEL AKKACHA","عكاشة جمال","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"3002734","","Also Known As","","","","","","","Yahia Abou el Hoummam","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"3002734","","Also Known As","","","","","","","Yahia Abou el Hammam","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111500","","Primary Name","","","","","","","MOHAMED AMINE AKLI","محمد أمين اكلي","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111500","","Also Known As","","","","","","","Akli Amine Mohamed","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111500","","Also Known As","","","","","","","Killech Shamir","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111500","","Also Known As","","","","","","","Kali Sami","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111500","","Also Known As","","","","","","","Elias","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Primary Name","","","","","","","HAMID ABDALLAH AHMAD AL-ALI","حامد عبد الله أحمد العلي","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Dr. Hamed Abdullah Al-Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Hamed Al-''Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Hamed bin ''Abdallah Al-''Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Hamid ''Abdallah Al-''Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Hamid ''Abdallah Ahmad Al-''Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Hamid bin Abdallah Ahmed Al-Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Hamid Abdallah Ahmed Al-Ali","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2797951","","Also Known As","","","","","","","Abu Salim","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Primary Name","","","","","","","MEHREZ BEN MAHMOUD BEN SASSI AL-AMDOUNI","محرز بن محمود بن ساسي العمدوني","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Fabio Fusco","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Fabio Fusco","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Fabio Fusco","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Mohamed Hassan","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Meherez Hamdouni","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Amdouni Mehrez ben Tah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Meherez ben Ahdoud ben Amdouni","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111734","","Also Known As","","","","","","","Abu Thale","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111735","","Primary Name","","","","","","","MOHAMED BEN BELGACEM BEN ABDALLAH AL-AOUADI","محمد بن بلقاسم بن عبد الله العوادي","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111735","","Also Known As","","","","","","","Aouadi, Mohamed Ben Belkacem","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111735","","Also Known As","","","","","","","Fathi Hannachi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111736","","Primary Name","","","","","","","AQEEL ABDULAZIZ AQEEL AL-AQEEL","عقيل عبد العزيزعقيل العقيل","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111736","","Also Known As","","","","","","","Aqeel Abdulaziz Al-Aqil","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"111736","","Also Known As","","","","","","","Ageel Abdulaziz A. Alageel","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Primary Name","","","","","","","IBRAHIM HASSAN TALI AL-ASIRI","إبراهيم حسن طالع العسيري","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hassan Tali Asiri (إبراهيم حسن طالع عسيري)","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hasan Talea Aseeri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hassan al-Asiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hasan Tali Asiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hassan Tali Assiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hasan Tali''A ''Asiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hasan Tali al-''Asiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim al-''Asiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Ibrahim Hassan Al Asiri","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Abu Saleh","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Abosslah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2962519","","Also Known As","","","","","","","Abu-Salaah","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Primary Name","","","","","","","ANWAR NASSER ABDULLA AL-AULAQI","انور ناصر عبدالله العولقي","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Also Known As","","","","","","","Anwar al-Aulaqi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Also Known As","","","","","","","Anwar al-Awlaki","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Also Known As","","","","","","","Anwar al-Awlaqi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Also Known As","","","","","","","Anwar Nasser Aulaqi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Also Known As","","","","","","","Anwar Nasser Abdullah Aulaqi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
"2913655","","Also Known As","","","","","","","Anwar Nasser Abdulla Aulaqi","","0","0","0","","","","0","FREEZE-04-UN1267","","add","","",""
